Case ID,Create Fine|Create Fine,Send Fine|Insert Fine Notification,Appeal to Judge|Appeal to Judge,Appeal to Judge|Send for Credit Collection,Payment|Create Fine,Insert Fine Notification|Send Fine,Create Fine|Insert Fine Notification,Create Fine|Payment,Send Fine|Create Fine,Send Fine|Payment,Insert Fine Notification|Add penalty,Add penalty|Send for Credit Collection,Payment|Insert Date Appeal to Prefecture,Send Fine|Appeal to Judge,Insert Fine Notification|Create Fine,Payment|Appeal to Judge,Create Fine|Send Fine,Add penalty|Payment,Appeal to Judge|Create Fine,Add penalty|Insert Fine Notification,Create Fine|Appeal to Judge,Insert Date Appeal to Prefecture|Create Fine,Payment|Insert Fine Notification,Add penalty|Send Fine,Create Fine|Send for Credit Collection,Insert Fine Notification|Payment,Payment|Send for Credit Collection,Appeal to Judge|Payment,Send for Credit Collection|Send Fine,Send Fine|Send Appeal to Prefecture,Payment|Send Fine,Insert Fine Notification|Send for Credit Collection,Send for Credit Collection|Send for Credit Collection,Insert Fine Notification|Insert Fine Notification,Appeal to Judge|Send Fine,Send Fine|Send Fine,Insert Fine Notification|Insert Date Appeal to Prefecture,Send Appeal to Prefecture|Insert Fine Notification,Add penalty|Add penalty,Send Fine|Send for Credit Collection,Send Fine|Add penalty,Send for Credit Collection|Add penalty,Add penalty|Insert Date Appeal to Prefecture,Send for Credit Collection|Insert Fine Notification,Create Fine|Add penalty,Payment|Payment,Send for Credit Collection|Create Fine,Send for Credit Collection|Payment,Payment|Add penalty,Add penalty|Create Fine,Insert Fine Notification|Appeal to Judge,Insert Date Appeal to Prefecture|Send Appeal to Prefecture,Add penalty|Appeal to Judge,Appeal to Judge|Insert Fine Notification,Appeal to Judge|Add penalty
case 460,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 461,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 462,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 463,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 464,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 465,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 466,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 467,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 468,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 469,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 47,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
case 470,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 471,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 472,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
case 473,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 474,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 475,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 476,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 477,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 478,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 479,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 48,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0
case 480,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 481,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 482,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
case 483,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 484,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 485,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 486,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 487,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 488,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 489,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 49,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 490,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 491,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 492,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 493,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 494,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 495,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 496,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 497,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 498,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.16806999999999994,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0
case 499,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.5830999999999998,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16806999999999994,1.19,0.48999999999999994,0.0,0.0,0.0,0.0,0.3429999999999999,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 5,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 50,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.24009999999999995,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 500,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 501,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 502,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.7511699999999998,0.0,1.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 503,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
case 504,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 505,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 506,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.7,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 507,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
